"","primer_nommbre","id","ID","id_publico","habilitado","borrado","cod_oficiona","estado_cotizacion","fecha_creacion_cotizacion"
"10561",NA,17085,20779,"28fe05d0af12da2c2b172482db2970910b8968d11ad5d6650cd8e8ddd5f6db67",TRUE,FALSE,"391","DESESTIMADA","2019-12-11T10:31:07.313-0500"
"10562","GUSTAVO",17084,20778,"b2ca904f8e1cb0c74d32e32be6014b28df5d37e3984e6b1d2526ecf562c0fee4",TRUE,FALSE,"569","FILTRADA","2019-12-11T10:28:27.123-0500"
"10563","ANTHONY",17083,20777,"5b0c9970c4d79b7bc5b08542a6bca3ad8ed1b7d36bcb0e81ef7d02f3c8a7bd3c",TRUE,FALSE,"389","FILTRADA","2019-12-11T10:25:29.414-0500"
"10564","JUAN",17082,20776,"a996efb144c2c15413791b70642612130def8743f82c276092d336aaa8c1be67",TRUE,FALSE,"407","FILTRADA","2019-12-11T10:24:27.243-0500"
"10565","RAUL",17081,20775,"844b598b26b31b0ea9ab1fdddb54f31eaf03b6837edd8d80d24f82ad56a45e9a",TRUE,FALSE,"499","DESESTIMADA","2019-12-11T10:22:55.896-0500"
"10566","WALTER",17080,20774,"4f41573f26dd95dfc165fb6ecb84206da3906b6da239c08fd5d9ba05f23672d3",TRUE,FALSE,"391","DESESTIMADA","2019-12-11T10:20:36.695-0500"
"10567","ALFARO ",17079,20773,"b8e8598db610b713f7d928ef1f773b28fdf32e749c050b7452ed6d1a3a69b04e",TRUE,FALSE,"388","FILTRADA","2019-12-11T10:20:36.620-0500"
"10568","GUILLERMO",17078,20772,"5edeceff44a6db525afc4527cc2bfae93c24054c6f7befc36bc4a8c17f5e9e5a",TRUE,FALSE,"389","FILTRADA","2019-12-11T10:19:43.681-0500"
"10569","YAKELIN",17077,20771,"04f297c3d00b28312e3cd7aae0927a47560767b8924808c2afef75e0f4bc20fc",TRUE,FALSE,"390","FILTRADA","2019-12-11T10:17:54.640-0500"
"10570","JHON",17076,20770,"0816b0bcdc15ce7e847478a7241f3693b8238b6da58e8594a5fd366673d9e2b8",TRUE,FALSE,"391","DESESTIMADA","2019-12-11T10:17:47.040-0500"
"10571","LUZMILA",17075,20769,"d833033fa8c9dce02deb0105f1585cc31f0e0ef082f7dfd1edbbbae3378120cc",TRUE,FALSE,"578","FILTRADA","2019-12-11T10:15:05.645-0500"
"10572","GUILLERMO",17074,20768,"0d269a9fe7ed13648e75c7b0c2f153c4a841aa24574f61a9ee43dec39e5e76f6",TRUE,FALSE,"389","FILTRADA","2019-12-11T10:14:38.736-0500"
"10573","YONY",17073,20767,"f486b48025cb16159bff0f90f6df541416518bf116196fd99a512b5e061b94a4",TRUE,FALSE,"578","FILTRADA","2019-12-11T10:14:09.484-0500"
"10574","REYNA",17072,20766,"057fc390734c3e9e0d7023150c3983a242ec9f4db6474b3a34fa977692fbeb62",TRUE,FALSE,"578","FILTRADA","2019-12-11T10:13:18.835-0500"
"10575","MANUEL",17071,20765,"eda67215f33f172f8fb4b0b85b771941a7a814642d040c034b76767fddafcd47",TRUE,FALSE,"390","DESESTIMADA","2019-12-11T10:12:25.544-0500"
"10576","MARIA",17070,20764,"c8071707c48da3f6b07f936d6d80743a4052765a04928350dad5004da4641940",TRUE,FALSE,"390","FILTRADA","2019-12-11T10:11:58.945-0500"
"10577","EBER",17069,20763,"a666fdd12c0bbe8107aa6925d4a2ebe4206493df412036517ef8287eda65e25b",TRUE,FALSE,"578","FILTRADA","2019-12-11T10:11:38.834-0500"
"10578","VICTORIA",17068,20762,"71abd39332c299370e1d80a3fe94e9903b8f2af7d9ba16797cd4c7ed8bcda804",TRUE,FALSE,"517","FILTRADA","2019-12-11T10:09:36.548-0500"
"10579","DAMIAN",17067,20761,"388c48eb33686d857a546e4b162614fe786691013cb8f7dea74192899444b742",TRUE,FALSE,"536","DESESTIMADA","2019-12-11T10:09:00.787-0500"
"10580","FLORENCIO",17066,20760,"893e0f4da2a154bff56f613b8a204d1190e5209033a24990e4783e42bd8f5042",TRUE,FALSE,"569","FILTRADA","2019-12-11T10:07:19.813-0500"
"10581","ULISES",17065,20759,"57e5157c05002a032efc4fb6e82e6da77c2a464d5325344ba243ee012a627043",TRUE,FALSE,"418","DESESTIMADA","2019-12-11T10:06:57.356-0500"
"10582","MOISES",17064,20758,"a516cedd71dab3347d477941e2f826715ff196c6aa4a55e7304ad85afc4e6c87",TRUE,FALSE,"399","FILTRADA","2019-12-11T10:06:39.338-0500"
"10583","MIGUEL",17063,20757,"9166fda2eba6905ddd8c22b668829510cd96446ed67aa1d86093efe143ad6c44",TRUE,FALSE,"391","DESESTIMADA","2019-12-11T10:05:28.306-0500"
"10584","RICARDO",17062,20756,"f2cc449841070f41e195a421eea7fd5719fef7f6b81b937e2658e2aa9f61de8f",TRUE,FALSE,"391","DESESTIMADA","2019-12-11T09:59:26.621-0500"
"10585","LUIS",17061,20755,"ec846ecf1ce0aee4c0793af706abba1bd672453607c0db3da4c8632194d70bd1",TRUE,FALSE,"391","DESESTIMADA","2019-12-11T09:58:06.020-0500"
"10586","FLORENCIO",17060,20754,"750aee34989a89d4f0d336c81a3f097660ca7f606d314647b25a7d57157672c5",TRUE,FALSE,"569","FILTRADA","2019-12-11T09:56:59.210-0500"
"10587","STEPHANIE",17059,20753,"bbd95cbc9af0549a250d137c5e822861b547cfc455aab33feed054f1b89c3b2e",TRUE,FALSE,"391","DESESTIMADA","2019-12-11T09:54:52.154-0500"
"10588","JULIO",17058,20752,"cad9e5c0b4f5d6448af105eefa9570ce94527ef5a43ea0e0225d649216e28845",TRUE,FALSE,"418","FILTRADA","2019-12-11T09:52:09.500-0500"
"10589","JUAN",17057,20751,"6ab570a8c83fae01e2cb052753dcf7d3fec46493d662ffa135942e46fdf67a77",TRUE,FALSE,"399","FILTRADA","2019-12-11T09:50:01.268-0500"
"10590","DIANA",17056,20750,"a762fc6ae2ad2eaf5f9cf84ad1127b19df6abf283bc8e418c4c299e3444d97f2",TRUE,FALSE,"391","DESESTIMADA","2019-12-11T09:48:19.667-0500"
"10591","FREDY",17055,20749,"5b2d621d24ca9127b3582ba50846ed4f189f4fb80b139111078fdc06bf289da0",TRUE,FALSE,"391","DESESTIMADA","2019-12-11T09:46:19.700-0500"
"10592","GRISHNET",17054,20748,"bdafc1c3f077def72700d1389a6004b48395e3c04a2fb2a4c15e51b1ed79f8a5",TRUE,FALSE,"399","FILTRADA","2019-12-11T09:44:58.696-0500"
"10593","IDA",17053,20747,"d5a5dfc507437adf49610315cf2cc385c8c963670e2a4eee2c271d2906f6d22d",TRUE,FALSE,"390","DESESTIMADA","2019-12-11T09:40:57.905-0500"
"10594","NEREO",17052,20746,"7bbe6502eb48a8b4b7435a33de833f5afe6086a07c3af2a39244497eef8220b8",TRUE,FALSE,"399","FILTRADA","2019-12-11T09:40:55.651-0500"
"10595","ROSALBINA",17051,20745,"049595794ec9ea4cd81fce7716a2a372b47ec5b94a57b1b3f29b3628dc493900",TRUE,FALSE,"418","FILTRADA","2019-12-11T09:39:20.803-0500"
"10596","ANA",17050,20744,"2de0926ff75beddf99b3008014b1435a151df2fb6a5d597068363d5b586aa731",TRUE,FALSE,"390","DESESTIMADA","2019-12-11T09:39:04.569-0500"
"10597","JOSE",17049,20743,"e624aa2bad6b08fb15f0de08abd4478f866bcb741a2c8935a354d556ae51edc4",TRUE,FALSE,"418","FILTRADA","2019-12-11T09:33:33.008-0500"
"10598","VICTORIA",17048,20742,"698a398692092d3cabc52206fe51d1e86a4f6a538c68f73c5f00c27905d78eb3",TRUE,FALSE,"517","FILTRADA","2019-12-11T09:31:24.267-0500"
"10599","UMLULINA",17047,20741,"d4bdb06f6080eeddece0da5101c8b25cf5b9bc78d7d3eb1df00d349f9f922b53",TRUE,FALSE,"390","DESESTIMADA","2019-12-11T09:28:50.956-0500"
"10600","LEONARDO",17046,20740,"f6b10ffcab9a7644fc9da63fb2a7b67fba0507134c031311b70364fd62a18877",TRUE,FALSE,"418","FILTRADA","2019-12-11T09:28:11.229-0500"
"10601","karlos",17045,20739,"c8c56177d44372835f552e55ff034ecdef879d210fff8afce8a8b064ee885d1b",TRUE,FALSE,"389","FILTRADA","2019-12-11T09:27:41.354-0500"
"10602","JOSE",17044,20738,"9338b579440d092afcf0e32f94e870a3ccf677b20d79f9c7d30e1429d90f7a3f",TRUE,FALSE,"389","FILTRADA","2019-12-11T09:21:28.094-0500"
"10603","PIERO",17043,20737,"0edce6415aa5657195fc630c3f178bc72ee01eb6c6387dd884a79ee76a5b7006",TRUE,FALSE,"418","FILTRADA","2019-12-11T09:05:21.759-0500"
"10604","Humberto ",17042,20736,"3995070b0f021db2d59bc68d998c09fa68acbc7982ec6186916cff9c1d1114ea",TRUE,FALSE,"569","FILTRADA","2019-12-11T00:59:49.799-0500"
"10605","LUIS",17041,20735,"72cff91ffe8cc803cb2e147c7ac3ab5fab8d7529536f0a36bf36e726c40f475d",TRUE,FALSE,"418","INICIADA","2019-12-10T13:28:56.374-0500"
"10606",NA,17040,20734,"ca2a63f3beb223034db5118fa5d0202ef4ba5b21a457bad545fa7e3c99b4595c",TRUE,FALSE,"418","INICIADA","2019-12-10T13:28:18.562-0500"
"10607",NA,17039,20733,"7c6a7b02c52ce5109afc93d833032d1aef7c2a0db8c595c822d552c7170b0069",TRUE,FALSE,"389","INICIADA","2019-12-10T13:26:59.295-0500"
"10608","OLMES",17038,20732,"a9bbeea631326300175a9f5a9e2e4047fb68c8abac15b7009e6a1bef4378f300",TRUE,FALSE,"399","FILTRADA","2019-12-10T13:22:55.766-0500"
"10609","TANIA",17037,20731,"eefea0e2b9d6b798a3df82f127f24c6085dd61d15f9a62f0f53765b7a8078d25",TRUE,FALSE,"578","FILTRADA","2019-12-10T13:21:31.500-0500"
"10610","CARLOS",17036,20730,"d22b0e32017c13bb7261c7dfa4e4882bedc896b373bf7863797fe836feb328cb",TRUE,FALSE,"389","DESESTIMADA","2019-12-10T13:20:09.147-0500"
"10611","EDU",17035,20729,"56d09bd8fc3af87612cd461d00fee7ae463f2659020355989c68cbe72d34428b",TRUE,FALSE,"399","FILTRADA","2019-12-10T13:19:03.292-0500"
"10612","ELISEO",17034,20728,"da07e585b017d3b1fd0799d57ba30666f4eb2f2514fe3579e2502cdf47b21e55",TRUE,FALSE,"399","FILTRADA","2019-12-10T13:17:59.762-0500"
"10613","CHRISTIAN",17033,20727,"640fa8b244943fc26fc546256573dcf9dd087a5934ea65d06fd5efd6f47b5219",TRUE,FALSE,"391","FILTRADA","2019-12-10T13:02:09.425-0500"
"10614","DAVID",17032,20726,"559ae0b1436f44ed8bbd6eeae10f7463bc241da5c8663da98ca139762dcd71ec",TRUE,FALSE,"363","FILTRADA","2019-12-10T13:01:30.624-0500"
"10615","DUSTY",17031,20725,"806fc60552aa511517c13e479bdae59abe140ad47f89e53c08ac9f544beabf6d",TRUE,FALSE,"388","DESESTIMADA","2019-12-10T13:01:25.587-0500"
"10616","LORENZO",17030,20724,"2e082a9da69b3b3247e2bb7fc7f1ce78d7afce2a80c0536d05847b5f32bf4683",TRUE,FALSE,"566","FILTRADA","2019-12-10T12:58:41.988-0500"
"10617","HUGO",17029,20723,"0234f7e0ce27dd7be36f424314641da63240c895ab6669da4ca25a47316ae31d",TRUE,FALSE,"496","DESESTIMADA","2019-12-10T12:52:12.626-0500"
"10618","PEDRO",17028,20722,"8aa4d77a6b0cda400a01d493d480f1e20460dd1b7dc2da9c7a412c8770835ccf",TRUE,FALSE,"388","FILTRADA","2019-12-10T12:48:34.628-0500"
"10619","NICOLE",17027,20721,"db7784305a3fe1ede0667d48dd0e96e6050a9a36779882d2183d10c61ef116a7",TRUE,FALSE,"363","FILTRADA","2019-12-10T12:48:20.575-0500"
"10620","MANUEL",17026,20720,"84f95c57d783079da6fa1c9611b507b66269f55e0e26eb26dbff1d9cb12638c4",TRUE,FALSE,"578","FILTRADA","2019-12-10T12:45:27.311-0500"
"10621","MARY",17025,20719,"5afbe59213e77a0219ee5860612a090f5717b0530696d388ab747a3183884757",TRUE,FALSE,"560","RECHAZADA","2019-12-10T12:45:26.349-0500"
"10622","RICHARD",17024,20718,"5ab4bb71fdb01c0791f33a649402a854de86093407e96a93e3862da5c2d3562d",TRUE,FALSE,"363","FILTRADA","2019-12-10T12:43:05.885-0500"
"10623","LORENZO",17023,20717,"11b771a3445e04d6b0e3f80dd40621cf40691eb940af752297344ef1ceb765de",TRUE,FALSE,"566","FILTRADA","2019-12-10T12:41:08.054-0500"
"10624","CARLOS",17022,20716,"488486c13e86e5c04dc164741fa7133f2e6f93a54e4f630fe6516e466e5ff14f",TRUE,FALSE,"443","FILTRADA","2019-12-10T12:31:26.184-0500"
"10625","MELVIN",17021,20715,"daf390215291f021fda8fb8863686d1529c75ac1b9442d4005518dcd9434eb19",TRUE,FALSE,"363","FILTRADA","2019-12-10T12:26:00.683-0500"
"10626","HENRY",17020,20714,"205dd983fb8fbb38d760c0830ffbdc7984380ad04b1512ca5aa6988e4bef8ea9",TRUE,FALSE,"330","FILTRADA","2019-12-10T12:21:02.161-0500"
"10627","ROXANA",17019,20713,"2af9aebc48c34f4aa3e0db2dfc53f60d61e07fb5a875ca42d1060b5a258090e7",TRUE,FALSE,"330","DESESTIMADA","2019-12-10T12:20:26.676-0500"
"10628","DIEGO",17018,20712,"8cd1101688a50d9e4ef981ba3b0dcf30065882a19855096435993c1f51e345c9",TRUE,FALSE,"388","DESESTIMADA","2019-12-10T12:17:29.590-0500"
"10629","GUISELA",17017,20711,"1b613def1cb0b65010bdfc9ce9fb9f0026a07c32a7e58e8d7dc7e148248f9710",TRUE,FALSE,"578","FILTRADA","2019-12-10T12:14:25.656-0500"
"10630","GUISELA",17016,20710,"f5115b2ad3b80d02c476223d126ffb0c163cb3bd2cd2dc1f503c1849401c3161",TRUE,FALSE,"578","INICIADA","2019-12-10T12:12:31.601-0500"
"10631","HILDA",17015,20709,"0ce0d74a2776e8d962c8b43fb6f06be72d3431a581e3cf60524a64a2324697fc",TRUE,FALSE,"578","FILTRADA","2019-12-10T11:58:03.106-0500"
"10632","MARIA",17014,20708,"02382e738e06c3597d821312205ab0d0f93a798a7eb54cec97cea4005eb63903",TRUE,FALSE,"569","FILTRADA","2019-12-10T11:57:03.743-0500"
"10633","HILDA",17013,20707,"c339d198ad2b733664c2f1012c11cbfaf67755d40b1c1c23225cd607f6da7b0f",TRUE,FALSE,"578","FILTRADA","2019-12-10T11:56:05.952-0500"
"10634","RUDECINDO",17012,20706,"e74eeceb7aec14b75b25498dbecb14ed1bb447ec841b32c78e50ea06a57dcf79",TRUE,FALSE,"389","FILTRADA","2019-12-10T11:55:30.594-0500"
"10635","JOHN",17011,20705,"a12614cef6f0661d9553ee0794ee377dc51bf0d3112a53e01e7c181b4c42de80",TRUE,FALSE,"578","FILTRADA","2019-12-10T11:54:51.055-0500"
"10636","ELISEO",17010,20704,"887994fa474c1d47c0ce45f9a548faaf31e34e87097d2636ee9340f3b32c4ba9",TRUE,FALSE,"399","FILTRADA","2019-12-10T11:53:45.810-0500"
"10637","LUPE",17009,20703,"1bd5cd68e6ee0174feda1db2cb5f54e021cb52a30c9c2636cd4c060e2065a2f2",TRUE,FALSE,"418","FILTRADA","2019-12-10T11:53:28.753-0500"
"10638","RENZO",17008,20702,"f1b09b3dc89f1632c99973628833c1c0a6fefcb7c056359cb8fc291be31ef94c",TRUE,FALSE,"389","FILTRADA","2019-12-10T11:47:45.100-0500"
"10639","ANGIE",17007,20701,"c6f67201a1bd4874ba8d483021391ba27a5f4093ea3c3a0a272c0896ee2b7a03",TRUE,FALSE,"418","FILTRADA","2019-12-10T11:42:31.529-0500"
"10640","JUANA",17006,20700,"e7c130bd52ffccafddf37e9a7918ec6de911e6d732a59368bdbebda1e974bb2b",TRUE,FALSE,"418","FILTRADA","2019-12-10T11:39:45.594-0500"
"10641","ELISEO",17005,20699,"4cfb52212e643aa2f288659050265f44b97a0a95527579f983fbcda1609733c1",TRUE,FALSE,"399","FILTRADA","2019-12-10T11:35:17.152-0500"
"10642","ELISEO",17004,20698,"29c2db068514229169705ec68bfcf6ddb311d41d15b888968e07e5059eee05b4",TRUE,FALSE,"399","FILTRADA","2019-12-10T11:31:50.442-0500"
"10643","ELISEO",17003,20697,"e8fae914eef4e46f80184f9e40b59abc84b25d60cf726a0efdae51d747fcd9b5",TRUE,FALSE,"399","FILTRADA","2019-12-10T11:30:04.367-0500"
"10644","ELISEO",17002,20696,"c9349b41c083ae9e5130f85191e88e3f4e36d9d068fd152d6a1ccb7b2a3c8b16",TRUE,FALSE,"399","FILTRADA","2019-12-10T11:29:30.038-0500"
"10645","ELISEO",17001,20695,"14fa91bdaf319feebae240711c20897a836e54891207328939782ad6e2c39e1b",TRUE,FALSE,"399","FILTRADA","2019-12-10T11:29:18.060-0500"
"10646",NA,17000,20694,"1c4713381a01accd7a78fa2009f8e5a7ff4e9ef2f5b810cd6215abbc98dbb8b6",TRUE,FALSE,"389","INICIADA","2019-12-10T11:27:33.658-0500"
"10647","JUAN",16999,20693,"45e4220879bd7515d628c6df1aabb8806ab4ad5bc8f40554ce1df24a208de8b7",TRUE,FALSE,"330","FILTRADA","2019-12-10T11:24:48.341-0500"
"10648","JUAN",16998,20692,"2b8d72ae2c5d77d132ab273c23c92914e5867496304ed00111ba833912ccd2f4",TRUE,FALSE,"399","FILTRADA","2019-12-10T11:22:46.230-0500"
"10649","VICTOR",16997,20691,"a5c40db888f7d7faac55ef1e0ec801d9ce9c8276b9cca228f85a813ba56414a8",TRUE,FALSE,"389","FILTRADA","2019-12-10T11:22:32.074-0500"
"10650",NA,16996,20690,"e9b70e89e2b0f4c248472390b2081d69e79334c30d70489e0f5b19587e6eea19",TRUE,FALSE,"399","INICIADA","2019-12-10T11:21:59.733-0500"
"10651","NIDIA",16995,20689,"888103d624c17bb5d11d2cf2d3759ba9d052c2421a8fe711e60d073e74b9ed78",TRUE,FALSE,"399","INICIADA","2019-12-10T11:20:51.795-0500"
"10652","LUIS",16994,20688,"849d40a62bd9f8c792387922b154cc151512ecb11f9993bdf71ddbf993bec7d2",TRUE,FALSE,"496","DESESTIMADA","2019-12-10T11:11:00.018-0500"
"10653","ROGGER",16993,20687,"34612fabf96de8f8b09aeacab8a0f4a37b491af19a1039699a610c3f94bad5c6",TRUE,FALSE,"578","FILTRADA","2019-12-10T11:09:08.119-0500"
"10654","CARLOS",16992,20686,"2357cfa91aa4a2fd16d40384b58c6672da601b2937c2be450b5f3859df080187",TRUE,FALSE,"389","FILTRADA","2019-12-10T11:01:58.820-0500"
"10655","LUISA",16991,20685,"e9abbdbe066f0c95be4c40d3f4b57438be1b1e9db431d6cb67671d9a43491f72",TRUE,FALSE,"330","FILTRADA","2019-12-10T11:01:50.703-0500"
"10656","GIANFRANCO",16990,20684,"082e878939f208ecafaf369d144e15d2c2e2321843833174977ca63e4d81ed61",TRUE,FALSE,"389","FILTRADA","2019-12-10T11:01:03.549-0500"
"10657","WILBERT",16989,20683,"0f9cc848349d13193a69315665e464ce8ff925084aeec7918189da937dd00f8f",TRUE,FALSE,"560","FILTRADA","2019-12-10T10:53:02.055-0500"
"10658","GERMAN",16988,20682,"e298394170bf2adf35c1119f0d8145732096dcb2c79088c42f31e7deaf3eb09c",TRUE,FALSE,"330","FILTRADA","2019-12-10T10:52:36.304-0500"
"10659","CESAR",16987,20681,"c255a0d03ecfd2507d8cd90fdc2f7c53b6ab104ced636619b807f87f5f18a2e0",TRUE,FALSE,"418","FILTRADA","2019-12-10T10:44:04.346-0500"
"10660","RENZO",16986,20680,"0422c730585769fbf664e64760ec7bfe3a83263514a41b71eb423b10c8d4a142",TRUE,FALSE,"389","FILTRADA","2019-12-10T10:42:10.070-0500"
"10661","LUCIO",16985,20679,"843eb84f98665a143f7ea5b77724199f6b83e815a722053be7be060b0d107aca",TRUE,FALSE,"418","FILTRADA","2019-12-10T10:40:05.408-0500"
"10662","SARELY",16984,20678,"1d3cd548b4c55d3dc50726562bb8ac55ad6426aeb787d0ba73f43b8fc76f6976",TRUE,FALSE,"496","DESESTIMADA","2019-12-10T10:38:35.332-0500"
"10663","MARIA",16983,20677,"dcc7c9ccac7b21fab5d44d3f320745190ba4425c0199feb0f4871093a173ef95",TRUE,FALSE,"569","FILTRADA","2019-12-10T10:34:23.608-0500"
"10664","SANTIAGO",16982,20676,"9e1beafb4cbcc2a4b5fce2291c889d494bc8be7bc1f69f55f1a821b2a7bd6159",TRUE,FALSE,"389","FILTRADA","2019-12-10T10:34:04.461-0500"
"10665","ROSA",16981,20675,"3847f91eff5b79ead3cca7a70655e93e97091273b3c4a97d3b311d4de9586861",TRUE,FALSE,"569","FILTRADA","2019-12-10T10:33:02.022-0500"
"10666","WALTER",16980,20674,"cdb15d12a222cbd8876e652b07ccc595aa79e1d7f67819bc6b0f0894bdd7fd75",TRUE,FALSE,"389","FILTRADA","2019-12-10T10:31:53.091-0500"
"10667","JESUS",16979,20673,"2d8e262bf2085930a8ee2d8695f7aedf6cf06c71893f81bbc9d3b54ba7225e88",TRUE,FALSE,"595","DESESTIMADA","2019-12-10T10:29:05.415-0500"
"10668","LIZETH",16978,20672,"1ab60a296d8d2103a6c2343e8b6a2b31ca9ea4e44e1bd309afb07b0a99b3ba5e",TRUE,FALSE,"578","FILTRADA","2019-12-10T10:28:52.683-0500"
"10669","LIZETH",16977,20671,"78fc7e9e89c5b3ea7c134751f7b7bfb2a0d3ff08d0db90c180a042c60fbf1d1e",TRUE,FALSE,"578","FILTRADA","2019-12-10T10:26:27.066-0500"
"10670",NA,16976,20670,"b04a3e93bacfd901e9b0331becc70c17f1a95098d87017067f933aa6680d4e2a",TRUE,FALSE,"578","INICIADA","2019-12-10T10:25:15.972-0500"
"10671","Luis",16975,20669,"4a3264c3da2c8a76fd7470370105d527b5ce10861e62d68b9fab05b24d6be87b",TRUE,FALSE,"595","DESESTIMADA","2019-12-10T10:18:31.019-0500"
"10672",NA,16974,20668,"8e203ef651a2f79befdc946bf4e0bd93cc28e10588e3c9d57bd2f787a2b39785",TRUE,FALSE,"578","FILTRADA","2019-12-10T10:16:24.863-0500"
"10673",NA,16973,20667,"c12bf5e0ce683f101c3cd8959cb00f8a9d9375db449b57281b6819382ca91b24",TRUE,FALSE,"578","FILTRADA","2019-12-10T10:15:09.150-0500"
"10674","ERICK",16972,20666,"9cf5e40355a1e6cef33da3ada7971c0cefdd8e21f2638f088360e1379f7c8050",TRUE,FALSE,"496","DESESTIMADA","2019-12-10T10:14:59.568-0500"
"10675",NA,16971,20665,"92ca6f091444f0b50e555ac661562afdaf3045c4f1704180b3857b696926fd0b",TRUE,FALSE,"578","FILTRADA","2019-12-10T10:14:47.113-0500"
"10676",NA,16970,20664,"866c216a9b5bc19a823574d8be93fbd9a7ca7e82e85b1e5d868688e3a75deb3a",TRUE,FALSE,"578","FILTRADA","2019-12-10T10:14:36.556-0500"
"10677",NA,16969,20663,"d72190eae65faab4d4641222096cf0c084969508c085d435b6dc0c9380f4960f",TRUE,FALSE,"578","FILTRADA","2019-12-10T10:14:26.121-0500"
"10678",NA,16968,20662,"f96b5f426ac3fe8e9297ae65890644069212b7a28eb030669fd85a331ceaae42",TRUE,FALSE,"578","FILTRADA","2019-12-10T10:14:15.954-0500"
"10679",NA,16967,20661,"1eeb4a76295872330c90ac5dd8f2e57187648d5ea0e66e769920336ff8396dc9",TRUE,FALSE,"578","FILTRADA","2019-12-10T10:14:04.245-0500"
"10680","RODERICK",16966,20660,"3b236447be64ba71afb6bfb624fd70f7dc17a15fa685e7f32a0698a1f3d00090",TRUE,FALSE,"407","FILTRADA","2019-12-10T10:08:54.193-0500"
"10681","ANTONIO",16965,20659,"288e3d45b49bcab62356348db82717b9718cee70e21ae6f02cfd356b74800b31",TRUE,FALSE,"569","FILTRADA","2019-12-10T10:04:26.681-0500"
"10682","YANETH",16964,20658,"002531e746713731e76538b7f44a36fe99766ec343aecd2bfc4d5792b070bca6",TRUE,FALSE,"566","FILTRADA","2019-12-10T10:03:29.016-0500"
"10683","BRIGIDA",16963,20657,"4f467285f5568b0b59c895e134382254ac4384a5f92336c69d3a737e0cc080de",TRUE,FALSE,"391","FILTRADA","2019-12-10T10:02:51.938-0500"
"10684","JAVIER",16962,20656,"8de7c14c7d43c30f193f0415bf6c95fe98e8ec1d60f257e70f21e9d4205ffdf4",TRUE,FALSE,"399","FILTRADA","2019-12-10T09:54:56.141-0500"
"10685","PABLO",16961,20655,"754c4b875cff29a46e07d6ec23e76fd08613c19a1519c8671fa141bf5da6d07d",TRUE,FALSE,"517","FILTRADA","2019-12-10T09:47:51.999-0500"
"10686","ELIBERTO",16960,20654,"c0d47b6a425f6694479851709d71ac2bc3948b1c9f7c72e7d46099c2ae087291",TRUE,FALSE,"418","FILTRADA","2019-12-10T09:47:07.341-0500"
"10687","ALEXIS",16959,20653,"7e0a296472bc31a5e0b279d3f1633bd5814995da323ba1cba055bfff2510548d",TRUE,FALSE,"595","DESESTIMADA","2019-12-10T09:34:25.712-0500"
"10688","ANTHONY",16958,20652,"b38ef518aee86cb9eaa5e05d7b173a450524d9440f0fa3ce55bd93dba6989a82",TRUE,FALSE,"407","FILTRADA","2019-12-10T09:20:47.922-0500"
"10689","KEVIN",16957,20651,"67f60b88f276382b0b377a58b08b2aa62bd5a9cc388df640d3c4ea3aa352409c",TRUE,FALSE,"389","FILTRADA","2019-12-10T09:17:26.030-0500"
"10690","LUCERO",16956,20650,"ebf6b215a4d8fde80e817b9b394db994041219bf4c4229bb018f34c56e1e619f",TRUE,FALSE,"330","FILTRADA","2019-12-10T08:26:51.359-0500"
"10691","GUINO",16955,20649,"2fa17eaa9f9b645f006896e395c7ad4491bc9390f65d9ae2b549bd57e589098a",TRUE,FALSE,"389","FILTRADA","2019-12-09T20:03:09.965-0500"
"10692","FRANCIS",16954,20648,"02db36bf6c3d1f807167e2a4e3d0804a94efc86df50f1169a1bb689277969a45",TRUE,FALSE,"389","FILTRADA","2019-12-09T19:58:03.068-0500"
"10693","ALEXI",16953,20647,"f7e3a6e848b72c1ffc7160a9b441b234162759b12a7471b25c579db34c21416e",TRUE,FALSE,"389","FILTRADA","2019-12-09T19:56:50.897-0500"
"10694","JOEL",16952,20646,"6935693d3e3435ed730d5e21a71cfa0c8fe7337b41f87149c0d1b865ec2e3be5",TRUE,FALSE,"388","FILTRADA","2019-12-09T19:12:21.592-0500"
"10695","ROSS",16951,20645,"562350d5e280fff1c8a980d074d574e0c5921f0b121c9b8492ba58ab1c2c25b3",TRUE,FALSE,"388","DESESTIMADA","2019-12-09T19:06:51.197-0500"
"10696","JHONATAN",16950,20644,"29fcb6dd5e84634abaee66c075fc3fcdbc357359e5506aeae8580f50ccd868a6",TRUE,FALSE,"330","FILTRADA","2019-12-09T18:29:43.080-0500"
"10697","BERNARDO",16949,20643,"249e3be4551445d8306471bc7e3ae8d6079bbaeb3608d116691e501fb4e8a9bb",TRUE,FALSE,"569","FILTRADA","2019-12-09T18:29:33.011-0500"
"10698","JAVIER",16948,20642,"96bfa7e49b383595a1cde65f32a99ea2616cd4e657f0584f54fd33a119b830cd",TRUE,FALSE,"389","FILTRADA","2019-12-09T18:22:53.331-0500"
"10699","ALBERTO",16947,20641,"34532fc2474130ddc4f2ebbca849936492a97024568e7e4b35921ac8ec2708de",TRUE,FALSE,"330","DESESTIMADA","2019-12-09T18:22:12.340-0500"
"10700","JOSE",16946,20640,"89c1de6a2bcd0c3f7787925c4795651e2fe8798b76cd257d62aa08c3e0dc292b",TRUE,FALSE,"363","FILTRADA","2019-12-09T18:18:08.057-0500"
